county,precinct,office,district,candidate,party,votes,absentee,election_day
Story,AMES 17,Governor,,Kim Reynolds and Adam Gregg,REP,190,28,162
Story,AMES 18,Governor,,Kim Reynolds and Adam Gregg,REP,191,21,170
Story,AMES 19,Governor,,Kim Reynolds and Adam Gregg,REP,115,2,113
Story,AMES 20,Governor,,Kim Reynolds and Adam Gregg,REP,98,1,97
Story,AMES 21,Governor,,Kim Reynolds and Adam Gregg,REP,134,22,112
Story,AMES 22,Governor,,Kim Reynolds and Adam Gregg,REP,218,29,189
Story,AMES 23,Governor,,Kim Reynolds and Adam Gregg,REP,285,68,217
Story,AMES 24,Governor,,Kim Reynolds and Adam Gregg,REP,252,37,215
Story,CAMBRIDGE/UNION TWP 1,Governor,,Kim Reynolds and Adam Gregg,REP,381,39,342
Story,COLLINS/COLLINS TWP,Governor,,Kim Reynolds and Adam Gregg,REP,255,23,232
Story,COLO/NEW ALBANY TWP,Governor,,Kim Reynolds and Adam Gregg,REP,353,45,308
Story,FRANKLIN TWP,Governor,,Kim Reynolds and Adam Gregg,REP,808,191,617
Story,GILBERT,Governor,,Kim Reynolds and Adam Gregg,REP,317,30,287
Story,HUXLEY 1/UNION TWP 2,Governor,,Kim Reynolds and Adam Gregg,REP,604,59,545
Story,HUXLEY 2/PALESTINE TWP,Governor,,Kim Reynolds and Adam Gregg,REP,797,127,670
Story,KELLEY,Governor,,Kim Reynolds and Adam Gregg,REP,76,3,73
Story,MAXWELL/INDIAN CRK TWP,Governor,,Kim Reynolds and Adam Gregg,REP,488,63,425
Story,MCCALLSBURG/WARREN TWP,Governor,,Kim Reynolds and Adam Gregg,REP,197,24,173
Story,MILFORD TWP,Governor,,Kim Reynolds and Adam Gregg,REP,187,46,141
Story,NEVADA 1/RICHLAND TWP,Governor,,Kim Reynolds and Adam Gregg,REP,445,107,338
Story,NEVADA 2/GRANT TWP 2,Governor,,Kim Reynolds and Adam Gregg,REP,258,65,193
Story,NEVADA 3,Governor,,Kim Reynolds and Adam Gregg,REP,367,128,239
Story,NEVADA 4/NEVADA TWP,Governor,,Kim Reynolds and Adam Gregg,REP,652,210,442
Story,ROLAND/HOWARD TWP,Governor,,Kim Reynolds and Adam Gregg,REP,542,55,487
Story,SLATER/SHELDAHL,Governor,,Kim Reynolds and Adam Gregg,REP,512,57,455
Story,STORY CITY 1,Governor,,Kim Reynolds and Adam Gregg,REP,469,65,404
Story,STORY CITY 2/LAFAYETTE/HOWARD 2,Governor,,Kim Reynolds and Adam Gregg,REP,591,105,486
Story,WASHINGTON TWP,Governor,,Kim Reynolds and Adam Gregg,REP,165,31,134
Story,ZEARING/LINCOLN/SHERMAN,Governor,,Kim Reynolds and Adam Gregg,REP,308,36,272
Story,AMES 1,Governor,,Rick Stewart and Marco Battaglia,LIB,18,2,16
Story,AMES 2,Governor,,Rick Stewart and Marco Battaglia,LIB,24,6,18
Story,AMES 3/GRANT TWP,Governor,,Rick Stewart and Marco Battaglia,LIB,27,6,21
Story,AMES 4,Governor,,Rick Stewart and Marco Battaglia,LIB,29,7,22
Story,AMES 5/WASH TWP 2,Governor,,Rick Stewart and Marco Battaglia,LIB,18,6,12
Story,AMES 6,Governor,,Rick Stewart and Marco Battaglia,LIB,15,3,12
Story,AMES 7/FRANKLIN TWP 2,Governor,,Rick Stewart and Marco Battaglia,LIB,19,6,13
Story,AMES 8,Governor,,Rick Stewart and Marco Battaglia,LIB,40,10,30
Story,AMES 9,Governor,,Rick Stewart and Marco Battaglia,LIB,29,6,23
Story,AMES 10,Governor,,Rick Stewart and Marco Battaglia,LIB,19,5,14
Story,AMES 11,Governor,,Rick Stewart and Marco Battaglia,LIB,20,8,12
Story,AMES 12,Governor,,Rick Stewart and Marco Battaglia,LIB,14,1,13
Story,AMES 13,Governor,,Rick Stewart and Marco Battaglia,LIB,13,0,13
Story,AMES 14,Governor,,Rick Stewart and Marco Battaglia,LIB,23,1,22
Story,AMES 15,Governor,,Rick Stewart and Marco Battaglia,LIB,15,1,14
Story,AMES 16/WASH TWP 3,Governor,,Rick Stewart and Marco Battaglia,LIB,16,1,15
Story,AMES 17,Governor,,Rick Stewart and Marco Battaglia,LIB,20,2,18
Story,AMES 18,Governor,,Rick Stewart and Marco Battaglia,LIB,14,3,11
Story,AMES 19,Governor,,Rick Stewart and Marco Battaglia,LIB,5,0,5
Story,AMES 20,Governor,,Rick Stewart and Marco Battaglia,LIB,18,0,18
Story,AMES 21,Governor,,Rick Stewart and Marco Battaglia,LIB,13,1,12
Story,AMES 22,Governor,,Rick Stewart and Marco Battaglia,LIB,15,1,14
Story,AMES 23,Governor,,Rick Stewart and Marco Battaglia,LIB,10,2,8
Story,AMES 24,Governor,,Rick Stewart and Marco Battaglia,LIB,15,3,12
Story,CAMBRIDGE/UNION TWP 1,Governor,,Rick Stewart and Marco Battaglia,LIB,22,0,22
Story,COLLINS/COLLINS TWP,Governor,,Rick Stewart and Marco Battaglia,LIB,9,2,7
Story,COLO/NEW ALBANY TWP,Governor,,Rick Stewart and Marco Battaglia,LIB,18,2,16
Story,FRANKLIN TWP,Governor,,Rick Stewart and Marco Battaglia,LIB,32,7,25
Story,GILBERT,Governor,,Rick Stewart and Marco Battaglia,LIB,16,1,15
Story,HUXLEY 1/UNION TWP 2,Governor,,Rick Stewart and Marco Battaglia,LIB,32,5,27
Story,HUXLEY 2/PALESTINE TWP,Governor,,Rick Stewart and Marco Battaglia,LIB,35,9,26
Story,KELLEY,Governor,,Rick Stewart and Marco Battaglia,LIB,5,1,4
Story,MAXWELL/INDIAN CRK TWP,Governor,,Rick Stewart and Marco Battaglia,LIB,21,3,18
Story,MCCALLSBURG/WARREN TWP,Governor,,Rick Stewart and Marco Battaglia,LIB,2,0,2
Story,MILFORD TWP,Governor,,Rick Stewart and Marco Battaglia,LIB,9,3,6
Story,NEVADA 1/RICHLAND TWP,Governor,,Rick Stewart and Marco Battaglia,LIB,25,9,16
Story,NEVADA 2/GRANT TWP 2,Governor,,Rick Stewart and Marco Battaglia,LIB,15,4,11
Story,NEVADA 3,Governor,,Rick Stewart and Marco Battaglia,LIB,15,8,7
Story,NEVADA 4/NEVADA TWP,Governor,,Rick Stewart and Marco Battaglia,LIB,34,8,26
Story,ROLAND/HOWARD TWP,Governor,,Rick Stewart and Marco Battaglia,LIB,27,1,26
Story,SLATER/SHELDAHL,Governor,,Rick Stewart and Marco Battaglia,LIB,19,1,18
Story,STORY CITY 1,Governor,,Rick Stewart and Marco Battaglia,LIB,20,4,16
Story,STORY CITY 2/LAFAYETTE/HOWARD 2,Governor,,Rick Stewart and Marco Battaglia,LIB,30,5,25
Story,WASHINGTON TWP,Governor,,Rick Stewart and Marco Battaglia,LIB,9,2,7
Story,ZEARING/LINCOLN/SHERMAN,Governor,,Rick Stewart and Marco Battaglia,LIB,8,1,7
Story,AMES 1,Governor,,Write-in,,0,0,0
Story,AMES 2,Governor,,Write-in,,1,1,0
Story,AMES 3/GRANT TWP,Governor,,Write-in,,1,1,0
Story,AMES 4,Governor,,Write-in,,0,0,0
Story,AMES 5/WASH TWP 2,Governor,,Write-in,,1,0,1
Story,AMES 6,Governor,,Write-in,,0,0,0
Story,AMES 7/FRANKLIN TWP 2,Governor,,Write-in,,0,0,0
Story,AMES 8,Governor,,Write-in,,3,2,1
Story,AMES 9,Governor,,Write-in,,0,0,0
Story,AMES 10,Governor,,Write-in,,1,0,1
Story,AMES 11,Governor,,Write-in,,1,1,0
Story,AMES 12,Governor,,Write-in,,0,0,0
Story,AMES 13,Governor,,Write-in,,0,0,0
Story,AMES 14,Governor,,Write-in,,1,0,1
Story,AMES 15,Governor,,Write-in,,0,0,0
Story,AMES 16/WASH TWP 3,Governor,,Write-in,,1,0,1
Story,AMES 17,Governor,,Write-in,,1,0,1
Story,AMES 18,Governor,,Write-in,,0,0,0
Story,AMES 19,Governor,,Write-in,,1,0,1
Story,AMES 20,Governor,,Write-in,,1,0,1
Story,AMES 21,Governor,,Write-in,,0,0,0
Story,AMES 22,Governor,,Write-in,,0,0,0
Story,AMES 23,Governor,,Write-in,,0,0,0
Story,AMES 24,Governor,,Write-in,,0,0,0
Story,CAMBRIDGE/UNION TWP 1,Governor,,Write-in,,0,0,0
Story,COLLINS/COLLINS TWP,Governor,,Write-in,,1,0,1
Story,COLO/NEW ALBANY TWP,Governor,,Write-in,,0,0,0
Story,FRANKLIN TWP,Governor,,Write-in,,3,1,2
Story,GILBERT,Governor,,Write-in,,1,0,1
Story,HUXLEY 1/UNION TWP 2,Governor,,Write-in,,1,0,1
Story,HUXLEY 2/PALESTINE TWP,Governor,,Write-in,,3,1,2
Story,KELLEY,Governor,,Write-in,,0,0,0
Story,MAXWELL/INDIAN CRK TWP,Governor,,Write-in,,0,0,0
Story,MCCALLSBURG/WARREN TWP,Governor,,Write-in,,1,1,0
Story,MILFORD TWP,Governor,,Write-in,,0,0,0
Story,NEVADA 1/RICHLAND TWP,Governor,,Write-in,,0,0,0
Story,NEVADA 2/GRANT TWP 2,Governor,,Write-in,,1,0,1
Story,NEVADA 3,Governor,,Write-in,,0,0,0
Story,NEVADA 4/NEVADA TWP,Governor,,Write-in,,2,1,1
Story,ROLAND/HOWARD TWP,Governor,,Write-in,,1,0,1
Story,SLATER/SHELDAHL,Governor,,Write-in,,1,0,1
Story,STORY CITY 1,Governor,,Write-in,,1,0,1
Story,STORY CITY 2/LAFAYETTE/HOWARD 2,Governor,,Write-in,,1,1,0
Story,WASHINGTON TWP,Governor,,Write-in,,0,0,0
Story,ZEARING/LINCOLN/SHERMAN,Governor,,Write-in,,0,0,0
Story,AMES 1,Secretary of State,,Joel Miller,DEM,345,126,219
Story,AMES 2,Secretary of State,,Joel Miller,DEM,966,438,528
Story,AMES 3/GRANT TWP,Secretary of State,,Joel Miller,DEM,536,237,299
Story,AMES 4,Secretary of State,,Joel Miller,DEM,647,204,443
Story,AMES 5/WASH TWP 2,Secretary of State,,Joel Miller,DEM,643,255,388
Story,AMES 6,Secretary of State,,Joel Miller,DEM,325,74,251
Story,AMES 7/FRANKLIN TWP 2,Secretary of State,,Joel Miller,DEM,731,348,383
Story,AMES 8,Secretary of State,,Joel Miller,DEM,950,415,535
Story,AMES 9,Secretary of State,,Joel Miller,DEM,845,351,494
Story,AMES 10,Secretary of State,,Joel Miller,DEM,821,334,487
Story,AMES 11,Secretary of State,,Joel Miller,DEM,777,325,452
Story,AMES 12,Secretary of State,,Joel Miller,DEM,618,278,340
Story,AMES 13,Secretary of State,,Joel Miller,DEM,315,69,246
Story,AMES 14,Secretary of State,,Joel Miller,DEM,473,128,345
Story,AMES 15,Secretary of State,,Joel Miller,DEM,424,84,340
Story,AMES 16/WASH TWP 3,Secretary of State,,Joel Miller,DEM,567,218,349
Story,AMES 17,Secretary of State,,Joel Miller,DEM,440,139,301
Story,AMES 18,Secretary of State,,Joel Miller,DEM,402,95,307
Story,AMES 19,Secretary of State,,Joel Miller,DEM,143,13,130
Story,AMES 20,Secretary of State,,Joel Miller,DEM,197,17,180
Story,AMES 21,Secretary of State,,Joel Miller,DEM,495,136,359
Story,AMES 22,Secretary of State,,Joel Miller,DEM,612,208,404
Story,AMES 23,Secretary of State,,Joel Miller,DEM,592,231,361
Story,AMES 24,Secretary of State,,Joel Miller,DEM,570,176,394
Story,CAMBRIDGE/UNION TWP 1,Secretary of State,,Joel Miller,DEM,198,55,143
Story,COLLINS/COLLINS TWP,Secretary of State,,Joel Miller,DEM,74,14,60
Story,COLO/NEW ALBANY TWP,Secretary of State,,Joel Miller,DEM,167,50,117
Story,FRANKLIN TWP,Secretary of State,,Joel Miller,DEM,542,284,258
Story,GILBERT,Secretary of State,,Joel Miller,DEM,197,61,136
Story,HUXLEY 1/UNION TWP 2,Secretary of State,,Joel Miller,DEM,407,112,295
Story,HUXLEY 2/PALESTINE TWP,Secretary of State,,Joel Miller,DEM,394,124,270
Story,KELLEY,Secretary of State,,Joel Miller,DEM,45,3,42
Story,MAXWELL/INDIAN CRK TWP,Secretary of State,,Joel Miller,DEM,192,56,136
Story,MCCALLSBURG/WARREN TWP,Secretary of State,,Joel Miller,DEM,63,13,50
Story,MILFORD TWP,Secretary of State,,Joel Miller,DEM,102,51,51
Story,NEVADA 1/RICHLAND TWP,Secretary of State,,Joel Miller,DEM,336,148,188
Story,NEVADA 2/GRANT TWP 2,Secretary of State,,Joel Miller,DEM,331,139,192
Story,NEVADA 3,Secretary of State,,Joel Miller,DEM,307,197,110
Story,NEVADA 4/NEVADA TWP,Secretary of State,,Joel Miller,DEM,416,180,236
Story,ROLAND/HOWARD TWP,Secretary of State,,Joel Miller,DEM,332,94,238
Story,SLATER/SHELDAHL,Secretary of State,,Joel Miller,DEM,311,55,256
Story,STORY CITY 1,Secretary of State,,Joel Miller,DEM,311,121,190
Story,STORY CITY 2/LAFAYETTE/HOWARD 2,Secretary of State,,Joel Miller,DEM,362,116,246
Story,WASHINGTON TWP,Secretary of State,,Joel Miller,DEM,119,62,57
Story,ZEARING/LINCOLN/SHERMAN,Secretary of State,,Joel Miller,DEM,102,39,63
Story,AMES 1,Secretary of State,,Paul D. Pate,REP,207,40,167
Story,AMES 2,Secretary of State,,Paul D. Pate,REP,319,80,239
Story,AMES 3/GRANT TWP,Secretary of State,,Paul D. Pate,REP,371,103,268
Story,AMES 4,Secretary of State,,Paul D. Pate,REP,514,82,432
Story,AMES 5/WASH TWP 2,Secretary of State,,Paul D. Pate,REP,492,110,382
Story,AMES 6,Secretary of State,,Paul D. Pate,REP,160,23,137
Story,AMES 7/FRANKLIN TWP 2,Secretary of State,,Paul D. Pate,REP,706,187,519
Story,AMES 8,Secretary of State,,Paul D. Pate,REP,599,158,441
Story,AMES 9,Secretary of State,,Paul D. Pate,REP,632,141,491
Story,AMES 10,Secretary of State,,Paul D. Pate,REP,506,140,366
Story,AMES 11,Secretary of State,,Paul D. Pate,REP,596,148,448
Story,AMES 12,Secretary of State,,Paul D. Pate,REP,565,159,406
Story,AMES 13,Secretary of State,,Paul D. Pate,REP,155,14,141
Story,AMES 14,Secretary of State,,Paul D. Pate,REP,216,37,179
Story,AMES 15,Secretary of State,,Paul D. Pate,REP,230,31,199
Story,AMES 16/WASH TWP 3,Secretary of State,,Paul D. Pate,REP,430,91,339
Story,AMES 17,Secretary of State,,Paul D. Pate,REP,199,24,175
Story,AMES 18,Secretary of State,,Paul D. Pate,REP,208,26,182
Story,AMES 19,Secretary of State,,Paul D. Pate,REP,114,2,112
Story,AMES 20,Secretary of State,,Paul D. Pate,REP,106,1,105
Story,AMES 21,Secretary of State,,Paul D. Pate,REP,159,30,129
Story,AMES 22,Secretary of State,,Paul D. Pate,REP,261,41,220
Story,AMES 23,Secretary of State,,Paul D. Pate,REP,321,80,241
Story,AMES 24,Secretary of State,,Paul D. Pate,REP,273,45,228
Story,CAMBRIDGE/UNION TWP 1,Secretary of State,,Paul D. Pate,REP,412,57,355
Story,COLLINS/COLLINS TWP,Secretary of State,,Paul D. Pate,REP,256,26,230
Story,COLO/NEW ALBANY TWP,Secretary of State,,Paul D. Pate,REP,376,50,326
Story,FRANKLIN TWP,Secretary of State,,Paul D. Pate,REP,872,216,656
Story,GILBERT,Secretary of State,,Paul D. Pate,REP,349,34,315
Story,HUXLEY 1/UNION TWP 2,Secretary of State,,Paul D. Pate,REP,629,70,559
Story,HUXLEY 2/PALESTINE TWP,Secretary of State,,Paul D. Pate,REP,843,148,695
Story,KELLEY,Secretary of State,,Paul D. Pate,REP,84,5,79
Story,MAXWELL/INDIAN CRK TWP,Secretary of State,,Paul D. Pate,REP,510,71,439
Story,MCCALLSBURG/WARREN TWP,Secretary of State,,Paul D. Pate,REP,202,28,174
Story,MILFORD TWP,Secretary of State,,Paul D. Pate,REP,198,48,150
Story,NEVADA 1/RICHLAND TWP,Secretary of State,,Paul D. Pate,REP,481,123,358
Story,NEVADA 2/GRANT TWP 2,Secretary of State,,Paul D. Pate,REP,270,68,202
Story,NEVADA 3,Secretary of State,,Paul D. Pate,REP,381,135,246
Story,NEVADA 4/NEVADA TWP,Secretary of State,,Paul D. Pate,REP,703,237,466
Story,ROLAND/HOWARD TWP,Secretary of State,,Paul D. Pate,REP,569,63,506
Story,SLATER/SHELDAHL,Secretary of State,,Paul D. Pate,REP,534,55,479
Story,STORY CITY 1,Secretary of State,,Paul D. Pate,REP,493,76,417
Story,STORY CITY 2/LAFAYETTE/HOWARD 2,Secretary of State,,Paul D. Pate,REP,636,112,524
Story,WASHINGTON TWP,Secretary of State,,Paul D. Pate,REP,177,35,142
Story,ZEARING/LINCOLN/SHERMAN,Secretary of State,,Paul D. Pate,REP,316,40,276
Story,AMES 1,Secretary of State,,Write-in,,1,0,1
Story,AMES 2,Secretary of State,,Write-in,,1,1,0
Story,AMES 3/GRANT TWP,Secretary of State,,Write-in,,0,0,0
Story,AMES 4,Secretary of State,,Write-in,,0,0,0
Story,AMES 5/WASH TWP 2,Secretary of State,,Write-in,,0,0,0
Story,AMES 6,Secretary of State,,Write-in,,0,0,0
Story,AMES 7/FRANKLIN TWP 2,Secretary of State,,Write-in,,0,0,0
Story,AMES 8,Secretary of State,,Write-in,,3,1,2
Story,AMES 9,Secretary of State,,Write-in,,1,0,1
Story,AMES 10,Secretary of State,,Write-in,,0,0,0
Story,AMES 11,Secretary of State,,Write-in,,0,0,0
Story,AMES 12,Secretary of State,,Write-in,,2,0,2
Story,AMES 13,Secretary of State,,Write-in,,0,0,0
Story,AMES 14,Secretary of State,,Write-in,,1,0,1
Story,AMES 15,Secretary of State,,Write-in,,0,0,0
Story,AMES 16/WASH TWP 3,Secretary of State,,Write-in,,1,0,1
Story,AMES 17,Secretary of State,,Write-in,,0,0,0
Story,AMES 18,Secretary of State,,Write-in,,1,1,0
Story,AMES 19,Secretary of State,,Write-in,,1,0,1
Story,AMES 20,Secretary of State,,Write-in,,1,0,1
Story,AMES 21,Secretary of State,,Write-in,,0,0,0
Story,AMES 22,Secretary of State,,Write-in,,0,0,0
Story,AMES 23,Secretary of State,,Write-in,,0,0,0
Story,AMES 24,Secretary of State,,Write-in,,0,0,0
Story,CAMBRIDGE/UNION TWP 1,Secretary of State,,Write-in,,0,0,0
Story,COLLINS/COLLINS TWP,Secretary of State,,Write-in,,0,0,0
Story,COLO/NEW ALBANY TWP,Secretary of State,,Write-in,,0,0,0
Story,FRANKLIN TWP,Secretary of State,,Write-in,,1,0,1
Story,GILBERT,Secretary of State,,Write-in,,1,0,1
Story,HUXLEY 1/UNION TWP 2,Secretary of State,,Write-in,,3,2,1
Story,HUXLEY 2/PALESTINE TWP,Secretary of State,,Write-in,,1,0,1
Story,KELLEY,Secretary of State,,Write-in,,1,0,1
Story,MAXWELL/INDIAN CRK TWP,Secretary of State,,Write-in,,3,0,3
Story,MCCALLSBURG/WARREN TWP,Secretary of State,,Write-in,,0,0,0
Story,MILFORD TWP,Secretary of State,,Write-in,,0,0,0
Story,NEVADA 1/RICHLAND TWP,Secretary of State,,Write-in,,0,0,0
Story,NEVADA 2/GRANT TWP 2,Secretary of State,,Write-in,,0,0,0
Story,NEVADA 3,Secretary of State,,Write-in,,0,0,0
Story,NEVADA 4/NEVADA TWP,Secretary of State,,Write-in,,1,1,0
Story,ROLAND/HOWARD TWP,Secretary of State,,Write-in,,1,0,1
Story,SLATER/SHELDAHL,Secretary of State,,Write-in,,0,0,0
Story,STORY CITY 1,Secretary of State,,Write-in,,1,0,1
Story,STORY CITY 2/LAFAYETTE/HOWARD 2,Secretary of State,,Write-in,,0,0,0
Story,WASHINGTON TWP,Secretary of State,,Write-in,,0,0,0
Story,ZEARING/LINCOLN/SHERMAN,Secretary of State,,Write-in,,0,0,0
Story,AMES 1,Attorney General,,Tom Miller,DEM,365,130,235
Story,AMES 2,Attorney General,,Tom Miller,DEM,1044,470,574
Story,AMES 3/GRANT TWP,Attorney General,,Tom Miller,DEM,612,269,343
Story,AMES 4,Attorney General,,Tom Miller,DEM,739,236,503
Story,AMES 5/WASH TWP 2,Attorney General,,Tom Miller,DEM,783,300,483
Story,AMES 6,Attorney General,,Tom Miller,DEM,350,80,270
Story,AMES 7/FRANKLIN TWP 2,Attorney General,,Tom Miller,DEM,921,425,496
Story,AMES 8,Attorney General,,Tom Miller,DEM,1095,484,611
Story,AMES 9,Attorney General,,Tom Miller,DEM,1020,406,614
Story,AMES 10,Attorney General,,Tom Miller,DEM,987,408,579
Story,AMES 11,Attorney General,,Tom Miller,DEM,908,369,539
Story,AMES 12,Attorney General,,Tom Miller,DEM,746,331,415
Story,AMES 13,Attorney General,,Tom Miller,DEM,324,72,252
Story,AMES 14,Attorney General,,Tom Miller,DEM,512,143,369
Story,AMES 15,Attorney General,,Tom Miller,DEM,455,91,364
Story,AMES 16/WASH TWP 3,Attorney General,,Tom Miller,DEM,664,250,414
Story,AMES 17,Attorney General,,Tom Miller,DEM,463,142,321
Story,AMES 18,Attorney General,,Tom Miller,DEM,430,106,324
Story,AMES 19,Attorney General,,Tom Miller,DEM,136,12,124
Story,AMES 20,Attorney General,,Tom Miller,DEM,202,17,185
Story,AMES 21,Attorney General,,Tom Miller,DEM,535,149,386
Story,AMES 22,Attorney General,,Tom Miller,DEM,677,230,447
Story,AMES 23,Attorney General,,Tom Miller,DEM,659,260,399
Story,AMES 24,Attorney General,,Tom Miller,DEM,608,193,415
Story,CAMBRIDGE/UNION TWP 1,Attorney General,,Tom Miller,DEM,284,79,205
Story,COLLINS/COLLINS TWP,Attorney General,,Tom Miller,DEM,93,17,76
Story,COLO/NEW ALBANY TWP,Attorney General,,Tom Miller,DEM,243,67,176
Story,FRANKLIN TWP,Attorney General,,Tom Miller,DEM,708,346,362
Story,GILBERT,Attorney General,,Tom Miller,DEM,257,67,190
Story,HUXLEY 1/UNION TWP 2,Attorney General,,Tom Miller,DEM,528,136,392
Story,HUXLEY 2/PALESTINE TWP,Attorney General,,Tom Miller,DEM,560,175,385
Story,KELLEY,Attorney General,,Tom Miller,DEM,64,5,59
Story,MAXWELL/INDIAN CRK TWP,Attorney General,,Tom Miller,DEM,283,87,196
Story,MCCALLSBURG/WARREN TWP,Attorney General,,Tom Miller,DEM,88,16,72
Story,MILFORD TWP,Attorney General,,Tom Miller,DEM,141,63,78
Story,NEVADA 1/RICHLAND TWP,Attorney General,,Tom Miller,DEM,445,192,253
Story,NEVADA 2/GRANT TWP 2,Attorney General,,Tom Miller,DEM,368,157,211
Story,NEVADA 3,Attorney General,,Tom Miller,DEM,402,249,153
Story,NEVADA 4/NEVADA TWP,Attorney General,,Tom Miller,DEM,596,263,333
Story,ROLAND/HOWARD TWP,Attorney General,,Tom Miller,DEM,435,121,314
Story,SLATER/SHELDAHL,Attorney General,,Tom Miller,DEM,407,69,338
Story,STORY CITY 1,Attorney General,,Tom Miller,DEM,409,151,258
Story,STORY CITY 2/LAFAYETTE/HOWARD 2,Attorney General,,Tom Miller,DEM,485,152,333
Story,WASHINGTON TWP,Attorney General,,Tom Miller,DEM,148,69,79
Story,ZEARING/LINCOLN/SHERMAN,Attorney General,,Tom Miller,DEM,153,49,104
Story,AMES 1,Attorney General,,Brenna Bird,REP,184,36,148
Story,AMES 2,Attorney General,,Brenna Bird,REP,237,47,190
Story,AMES 3/GRANT TWP,Attorney General,,Brenna Bird,REP,295,70,225
Story,AMES 4,Attorney General,,Brenna Bird,REP,421,55,366
Story,AMES 5/WASH TWP 2,Attorney General,,Brenna Bird,REP,346,64,282
Story,AMES 6,Attorney General,,Brenna Bird,REP,129,17,112
Story,AMES 7/FRANKLIN TWP 2,Attorney General,,Brenna Bird,REP,517,109,408
Story,AMES 8,Attorney General,,Brenna Bird,REP,459,96,363
Story,AMES 9,Attorney General,,Brenna Bird,REP,452,86,366
Story,AMES 10,Attorney General,,Brenna Bird,REP,337,65,272
Story,AMES 11,Attorney General,,Brenna Bird,REP,460,98,362
Story,AMES 12,Attorney General,,Brenna Bird,REP,434,109,325
Story,AMES 13,Attorney General,,Brenna Bird,REP,138,11,127
Story,AMES 14,Attorney General,,Brenna Bird,REP,165,24,141
Story,AMES 15,Attorney General,,Brenna Bird,REP,191,24,167
Story,AMES 16/WASH TWP 3,Attorney General,,Brenna Bird,REP,329,56,273
Story,AMES 17,Attorney General,,Brenna Bird,REP,174,22,152
Story,AMES 18,Attorney General,,Brenna Bird,REP,176,16,160
Story,AMES 19,Attorney General,,Brenna Bird,REP,111,3,108
Story,AMES 20,Attorney General,,Brenna Bird,REP,92,1,91
Story,AMES 21,Attorney General,,Brenna Bird,REP,118,17,101
Story,AMES 22,Attorney General,,Brenna Bird,REP,189,16,173
Story,AMES 23,Attorney General,,Brenna Bird,REP,247,51,196
Story,AMES 24,Attorney General,,Brenna Bird,REP,237,30,207
Story,CAMBRIDGE/UNION TWP 1,Attorney General,,Brenna Bird,REP,327,32,295
Story,COLLINS/COLLINS TWP,Attorney General,,Brenna Bird,REP,233,23,210
Story,COLO/NEW ALBANY TWP,Attorney General,,Brenna Bird,REP,301,33,268
Story,FRANKLIN TWP,Attorney General,,Brenna Bird,REP,702,157,545
Story,GILBERT,Attorney General,,Brenna Bird,REP,289,26,263
Story,HUXLEY 1/UNION TWP 2,Attorney General,,Brenna Bird,REP,517,45,472
Story,HUXLEY 2/PALESTINE TWP,Attorney General,,Brenna Bird,REP,669,98,571
Story,KELLEY,Attorney General,,Brenna Bird,REP,66,3,63
Story,MAXWELL/INDIAN CRK TWP,Attorney General,,Brenna Bird,REP,415,41,374
Story,MCCALLSBURG/WARREN TWP,Attorney General,,Brenna Bird,REP,179,25,154
Story,MILFORD TWP,Attorney General,,Brenna Bird,REP,162,36,126
Story,NEVADA 1/RICHLAND TWP,Attorney General,,Brenna Bird,REP,369,77,292
Story,NEVADA 2/GRANT TWP 2,Attorney General,,Brenna Bird,REP,232,49,183
Story,NEVADA 3,Attorney General,,Brenna Bird,REP,287,85,202
Story,NEVADA 4/NEVADA TWP,Attorney General,,Brenna Bird,REP,529,156,373
Story,ROLAND/HOWARD TWP,Attorney General,,Brenna Bird,REP,451,34,417
Story,SLATER/SHELDAHL,Attorney General,,Brenna Bird,REP,432,39,393
Story,STORY CITY 1,Attorney General,,Brenna Bird,REP,393,48,345
Story,STORY CITY 2/LAFAYETTE/HOWARD 2,Attorney General,,Brenna Bird,REP,508,78,430
Story,WASHINGTON TWP,Attorney General,,Brenna Bird,REP,144,26,118
Story,ZEARING/LINCOLN/SHERMAN,Attorney General,,Brenna Bird,REP,258,28,230
Story,AMES 1,Attorney General,,Write-in,,0,0,0
Story,AMES 2,Attorney General,,Write-in,,2,1,1
Story,AMES 3/GRANT TWP,Attorney General,,Write-in,,0,0,0
Story,AMES 4,Attorney General,,Write-in,,0,0,0
Story,AMES 5/WASH TWP 2,Attorney General,,Write-in,,0,0,0
Story,AMES 6,Attorney General,,Write-in,,2,0,2
Story,AMES 7/FRANKLIN TWP 2,Attorney General,,Write-in,,0,0,0
Story,AMES 8,Attorney General,,Write-in,,1,0,1
Story,AMES 9,Attorney General,,Write-in,,0,0,0
Story,AMES 10,Attorney General,,Write-in,,1,0,1
Story,AMES 11,Attorney General,,Write-in,,0,0,0
Story,AMES 12,Attorney General,,Write-in,,1,0,1
Story,AMES 13,Attorney General,,Write-in,,0,0,0
Story,AMES 14,Attorney General,,Write-in,,1,0,1
Story,AMES 15,Attorney General,,Write-in,,0,0,0
Story,AMES 16/WASH TWP 3,Attorney General,,Write-in,,2,2,0
Story,AMES 17,Attorney General,,Write-in,,0,0,0
Story,AMES 18,Attorney General,,Write-in,,1,1,0
Story,AMES 19,Attorney General,,Write-in,,1,0,1
Story,AMES 20,Attorney General,,Write-in,,1,0,1
Story,AMES 21,Attorney General,,Write-in,,0,0,0
Story,AMES 22,Attorney General,,Write-in,,0,0,0
